dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_4,ref_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
0,0,0,0,1,0,0,1,0,0,0,0,380,100,40,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0.04380028829224846,0.0038428365335200234,0.5448108728096327
0,0,0,1,0,0,0,0,0,0,1,0,1900,100,72,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0.10908791735799721,0.002253523525917712,0.46714055991648856
0,1,0,0,0,0,0,0,0,0,1,0,1200,50,60,1,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,-0.0021710388198386385,0.0031895674501413477,0.5609278341941
0,0,1,0,0,0,0,0,0,1,0,0,730,100,48,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,-0.0013601170352680314,0.0038391449766339916,0.5650809966382916
0,0,1,0,0,0,1,0,0,0,0,0,690,100,33,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0.009834315115326196,0.0010577981349045185,0.40895781801406134
0,0,0,0,1,0,0,1,0,0,0,0,50,100,47,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0.06952565197653572,0.004117106489807041,0.5567948877571322
0,0,0,0,1,0,0,0,0,1,0,0,330,100,27,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,-0.022699383669608802,0.00610683347358974,0.6351027998338333
0,1,0,0,0,0,1,0,0,0,0,0,2180,50,66,1,0.14285715,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.06268838616105375,0.003616951279190369,0.5429099086394126
0,0,0,0,0,1,0,0,1,0,0,0,1960,100,60,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.05656385557481686,0.004134057851232765,0.553336124930412
1,0,0,0,0,0,0,0,0,0,1,0,2590,100,48,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0.05536815622870129,0.002987385281521612,0.5102416554483167
0,0,0,1,0,0,1,0,0,0,0,0,2800,90,35,1,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0.024728473738105966,0.007588821787588158,0.4233475154055487
0,0,0,1,0,0,1,0,0,0,0,0,3280,90,35,1,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0.04023635657190097,0.00566195140210218,0.411948653838118
1,0,0,0,0,0,0,0,0,1,0,0,450,100,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0.06390267606922005,0.005120124802438035,0.5441569366056201
0,1,0,0,0,0,0,0,0,1,0,0,830,100,81,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.08292229228838141,0.0040800585964443714,0.5748186233152889
0,0,0,0,0,1,0,0,0,0,1,0,1280,100,50,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0.01365846904681528,0.003720465526126344,0.595391314649953
0,0,0,1,0,0,0,0,0,0,0,1,2000,100,39,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0.06610913210994243,0.004277993969333992,0.4437765643798644
0,1,0,0,0,0,0,0,0,0,1,0,1200,100,29,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,-0.0014418203389488416,0.0027126706976561333,0.5808401494542981
0,0,1,0,0,0,1,0,0,0,0,0,3290,100,37,1,0.2857143,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,-0.03105598163524474,0.011553900815017969,0.34478955527886185
0,0,1,0,0,0,1,0,0,0,0,0,4430,100,37,1,0.2857143,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,-0.032127300501646874,0.005011225053332803,0.34768503722618344
0,0,0,0,0,1,0,0,0,0,0,1,730,100,56,2,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.07278425319583008,0.004427847999530935,0.5549845710696767
0,0,0,1,0,0,1,0,0,0,0,0,1460,100,31,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,-0.002397063992826904,0.005621829570055098,0.4745071683542654
0,0,0,0,0,1,0,0,1,0,0,0,2750,95,62,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0.025406731213604213,0.0023324464013921857,0.5267660300158293
0,0,0,0,0,1,0,0,1,0,0,0,4950,95,62,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0.061863771389230986,0.0022673395054175643,0.5143899310323657
1,0,0,0,0,0,0,0,0,0,1,0,1060,100,25,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,-0.03661913435829274,0.003063021730609681,0.5839848214784906
0,0,1,0,0,0,0,0,1,0,0,0,1490,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.15746490483409412,0.0025939287058544943,0.37794541164195017
0,0,1,0,0,0,0,0,1,0,0,0,910,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.14424614082410633,0.002302710823109037,0.36834818979479816
0,0,1,0,0,0,0,0,1,0,0,0,450,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.11174760408108272,0.002092570245408294,0.37781634373079886
0,0,1,0,0,0,0,0,1,0,0,0,5040,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.11893885301408999,0.0017314471208195793,0.4149704593706259
0,0,1,0,0,0,0,0,1,0,0,0,690,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.12558110717300658,0.0019843611694767755,0.3705278208833817
0,0,1,0,0,0,0,0,1,0,0,0,1920,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.15559320388203796,0.0013116287280713923,0.3788104529180536
1,0,0,0,0,0,0,0,1,0,0,0,250,100,25,1,0.42857143,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,-0.023858547039005983,0.0036798417224076507,0.580013574903168
0,1,0,0,0,0,1,0,0,0,0,0,2850,100,49,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0.11298811721413188,0.0087055768381219,0.6171957616483673
0,0,1,0,0,0,0,0,0,0,1,0,430,100,24,1,0.2857143,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.037194145284254077,0.00529208945892741,0.5637003781536731
1,0,0,0,0,0,0,0,1,0,0,0,18300,100,51,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0.07789905580482605,0.0030457364268810963,0.6308058563025593
0,0,1,0,0,0,0,0,0,0,0,1,1060,100,25,2,0.2857143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0.015204523137106626,0.004009059583460729,0.5473745186437632
0,0,0,1,0,0,0,0,0,0,1,0,950,100,59,1,0.85714287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.015048859711075566,0.002337642224442234,0.415248106364403
0,0,0,1,0,0,0,0,0,0,1,0,330,100,59,1,0.85714287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.006648163522932705,0.0032903882928918054,0.4240951521528935
1,0,0,0,0,0,0,1,0,0,0,0,3390,100,43,1,0.14285715,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0.01721737803462301,0.0055656318310325385,0.5685727217882105
0,0,0,0,0,1,1,0,0,0,0,0,22190,100,54,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.10969674422560328,0.007174282816109714,0.5477904283418217
0,0,0,0,1,0,0,0,1,0,0,0,3000,100,50,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,-0.0054729547012478535,0.004142795703265339,0.6063487218013253
0,1,0,0,0,0,0,1,0,0,0,0,6570,100,30,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,-0.03687205388368557,0.004925033443231006,0.5969715551762335
0,0,0,0,1,0,1,0,0,0,0,0,460,70,39,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0.05242182213065285,0.0012092851367720512,0.5169435527023792
0,1,0,0,0,0,0,0,0,0,1,0,1710,100,25,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,-0.008151367197620446,0.004637457960242673,0.5618175317659079
0,0,1,0,0,0,0,0,0,1,0,0,1070,100,33,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.036955902934432364,0.004199123542128011,0.4971168650794183
0,1,0,0,0,0,1,0,0,0,0,0,580,100,47,1,0.85714287,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0.046653872095068744,0.006068377762425288,0.6454571706025548
0,0,0,0,1,0,0,0,0,0,0,1,2500,100,53,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0.09898535278551727,0.00941408817180585,0.6074845245609709
0,1,0,0,0,0,0,0,0,0,0,1,5500,100,53,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.020997587548569896,0.0016619751457377348,0.5411237174074385
0,0,0,1,0,0,0,0,1,0,0,0,380,50,44,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0.0021375296440970365,0.007574542626299009,0.5121697927424181
0,0,0,1,0,0,0,0,1,0,0,0,480,50,44,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0.01498321149610141,0.0021365602139368687,0.5205898950768423
0,0,0,0,1,0,0,0,1,0,0,0,330,100,55,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,-0.014293090219746655,0.004568537918522335,0.5644410369528795
0,0,0,0,0,1,0,0,1,0,0,0,1510,95,45,1,0.71428573,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,3.790170034787921e-4,0.005854138826809954,0.5912048113843169
0,0,0,0,0,1,0,0,1,0,0,0,1340,95,45,1,0.71428573,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,5.41113450838716e-4,0.0031856944679336634,0.585226780312612
1,0,0,0,0,0,0,0,1,0,0,0,840,100,53,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0.02455994168410183,0.001380392501092404,0.5280900677480241
0,0,0,1,0,0,0,0,0,1,0,0,1060,100,28,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-0.02412981927230695,0.004861701721949329,0.48145076441410967
0,0,0,1,0,0,0,0,0,1,0,0,1000,100,28,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-0.03111511055240667,0.0037711332511649602,0.4747511513513427
0,0,1,0,0,0,0,0,1,0,0,0,2410,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,-0.02534778727210656,0.010390477983332156,0.450278987133461
0,0,1,0,0,0,0,0,1,0,0,0,1720,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,-0.019559429613007058,0.010178099418947088,0.4365274748102073
0,0,1,0,0,0,0,0,1,0,0,0,1420,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,-0.028342022217751207,0.01146219044952807,0.4466158662887143
0,0,1,0,0,0,0,0,1,0,0,0,2810,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,-0.030883514174815392,0.009636582784014885,0.4456314445633729
1,0,0,0,0,0,0,0,0,0,0,1,5780,100,49,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0.025056301389196296,0.003078549965156976,0.6218858383099162
0,0,0,1,0,0,0,0,1,0,0,0,1460,100,43,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.06723308751680494,0.004229091950200626,0.45127860039218876
0,0,0,1,0,0,0,0,1,0,0,0,1710,100,43,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.06323732285629545,0.00488564017425949,0.442249740150912
0,0,0,0,0,1,0,0,0,1,0,0,1520,100,34,1,0.42857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,-0.03214696935765987,0.0032827151572185228,0.5538009255907228
0,0,0,1,0,0,1,0,0,0,0,0,2800,100,41,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.10084661408533721,0.006099391512615585,0.4384444004809014
0,0,0,0,0,1,1,0,0,0,0,0,8010,100,22,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,-0.0018546427925310435,0.01191479901323162,0.5023418940932262
0,0,0,0,1,0,1,0,0,0,0,0,5110,100,57,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.02844840190875481,0.0028096778258939422,0.6374307987304709
0,0,0,0,1,0,1,0,0,0,0,0,1540,100,57,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.032327762604141164,0.00251806544143491,0.6382915083990099
0,0,0,0,1,0,1,0,0,0,0,0,5480,100,57,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.02922606195058178,0.0037221145747498197,0.6388902787313876
1,0,0,0,0,0,0,0,1,0,0,0,1000,100,71,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0.06684487863921894,0.0012807175935158274,0.562734674008269
0,0,0,0,0,1,0,0,0,1,0,0,5660,100,32,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,-0.0696382792057639,0.00461821947509073,0.48906609046203425
0,0,0,0,0,1,0,0,0,1,0,0,3060,100,32,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,-0.04966402947726561,0.0035259643235793924,0.5047445820189701
0,0,0,0,0,1,0,0,0,1,0,0,2190,100,32,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,-0.022988003698285072,0.003940306208143845,0.5367056082091036
0,0,0,0,1,0,0,1,0,0,0,0,1500,90,22,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0.05513104221431626,0.008267055390617086,0.5622925440165081
0,0,1,0,0,0,0,0,0,1,0,0,1690,100,50,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.12300970090955111,0.0061984602199673675,0.4997321461651932
0,0,1,0,0,0,0,0,0,1,0,0,2680,100,50,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.11700679256296612,0.006607145488345435,0.5009234607542489
