
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="fc_admin",="sum_int_c",="downpayment_capital",="cost_losing_pawn",="def_imp",="apr"

="2.t_producto",="-191.2***",="-207.7***",="1.17",="-15.1",="0.0083",="-0.076***"
="",="(49.7)",="(37.4)",="(3.45)",="(31.2)",="(0.024)",="(0.026)"

="N",="3724",="3724",="3724",="3724",="3724",="3724"
="R-sq",="0.013",="0.026",="0.004",="0.009",="0.014",="0.023"
="Control Mean",="989.9",="593.4",="5.96",="396.5",="0.44",="0.61"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
